form	lemma	POS	morph
desor	desor	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
flor	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_01_005]	Ref.	OUT	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
joianz	joiant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
quant	cant1	CONsub	MORPH=empty
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
lessent	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_01_006]	Ref.	OUT	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=r
loial	lëal	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ne	ne1	ADVneg	MORPH=empty
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
més	mais1	ADVgen	DEGRE=-
se	se	CONsub	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
non	non	ADVneg	MORPH=empty
;	;	PONfbl	MORPH=empty
[REF:GaceBrule_54_01_007]	Ref.	OUT	MORPH=empty
Seus	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
vueil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
amer	amer1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
seus	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
woil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
cest	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
honor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_02_008]	Ref.	OUT	MORPH=empty
Mout	mout	ADVgen	DEGRE=-
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
on	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
grevé	grever	VERppe	NOMB.=s|GENRE=m|CAS=r
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
trichëur	trichëor	NOMcom	NOMB.=p|GENRE=m|CAS=n
felon	felon	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_02_009]	Ref.	OUT	MORPH=empty
Més	mais1	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
c'	que4	CONcoo	MORPH=empty
onques	onque	ADVgen	DEGRE=-
nes	ne1+il	ADVneg.PROper	MORPH=empty+PERS.=3|NOMB.=p|GENRE=m|CAS=r
amai	amer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_02_010]	Ref.	OUT	MORPH=empty
Lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
deviner	deviner	NOMcom	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
fause	faus	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
acheson	ochaison	NOMcom	NOMB.=s|GENRE=f|CAS=n
[REF:GaceBrule_54_02_011]	Ref.	OUT	MORPH=empty
Fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ja	ja	ADVgen	DEGRE=-
cuidier	cuidier1	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
fusse	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
des	des2	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
lor	lor2	PROpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_02_012]	Ref.	OUT	MORPH=empty
Joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
perdi	perdre	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
crut	croistre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
dolor	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_02_013]	Ref.	OUT	MORPH=empty
Car	car	CONcoo	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
mi	je+i2	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
soi	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
garder	garder	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
traïson	träison	NOMcom	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
[REF:GaceBrule_54_02_014]	Ref.	OUT	MORPH=empty
Oncor	encore	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
dot	doter2	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
felon	felon	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
traïtor	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_03_015]	Ref.	OUT	MORPH=empty
Entor	entor	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
maintenir	maintenir	VERinf	MORPH=empty
[REF:GaceBrule_54_03_016]	Ref.	OUT	MORPH=empty
Qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
honor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r
lessent	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pouoir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
[REF:GaceBrule_54_03_017]	Ref.	OUT	MORPH=empty
Tant	tant	ADVgen	DEGRE=-
con	come1	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
couvient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
haïr	häir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_03_018]	Ref.	OUT	MORPH=empty
Ou	o3	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
faudrai	falir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
avoir	avoir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_03_019]	Ref.	OUT	MORPH=empty
C'	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grans	grant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
ennuis	enui	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
d'	de	PRE	MORPH=empty
els	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
amentevoir	amentevoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_03_020]	Ref.	OUT	MORPH=empty
Més	mais1	CONcoo	MORPH=empty
tant	tant	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
hé	häir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que4	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tenir	tenir1	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
[REF:GaceBrule_54_03_021]	Ref.	OUT	MORPH=empty
Ja	ja	ADVgen	DEGRE=-
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
mestier	mestier	NOMcom	NOMB.=p|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
leront	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
decheoir	decevoir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_04_022]	Ref.	OUT	MORPH=empty
Or	or4	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
dont	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r
tant	tant	ADVgen	DEGRE=-
servir	servir	VERinf	MORPH=empty
[REF:GaceBrule_54_04_023]	Ref.	OUT	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
aient	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
veoir	vëoir	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
[REF:GaceBrule_54_04_024]	Ref.	OUT	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
devroit	devoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
vers	vers2	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
lieu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
tenir	tenir1	VERinf	MORPH=empty
[REF:GaceBrule_54_04_025]	Ref.	OUT	MORPH=empty
Ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
loiauté	lëauté	NOMcom	NOMB.=s|GENRE=f|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
ne	ne1	ADVneg	MORPH=empty
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
remanoir	remanoir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_04_026]	Ref.	OUT	MORPH=empty
Més	mais1	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
oncore	encore	ADVgen	DEGRE=-
apercevoir	apercevoir	VERinf	MORPH=empty
[REF:GaceBrule_54_04_027]	Ref.	OUT	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
biens	bien2	NOMcom	NOMB.=p|GENRE=m|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
voille	voloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
nus	nul	PROind	NOMB.=p|GENRE=m|CAS=r
merir	merir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_04_028]	Ref.	OUT	MORPH=empty
Dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
souffert	sofrir	VERppe	NOMB.=s|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
maus	mal1	NOMcom	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
espoir	espoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_05_029]	Ref.	OUT	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
més	mais1	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
consent	consentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
[REF:GaceBrule_54_05_030]	Ref.	OUT	MORPH=empty
En	en1	PRE	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
engingnier	engignier1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_05_031]	Ref.	OUT	MORPH=empty
Car	car	CONcoo	MORPH=empty
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
apris	aprendre	VERppe	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
amer	amer1	VERinf	MORPH=empty
loiaument	lëaument	ADVgen	DEGRE=p
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_05_032]	Ref.	OUT	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
ja	ja	ADVgen	DEGRE=-
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
repentir	repentir	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_05_033]	Ref.	OUT	MORPH=empty
Si	si	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
devroit	devoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pouoir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
aidier	aidier	VERinf	MORPH=empty
[REF:GaceBrule_54_05_034]	Ref.	OUT	MORPH=empty
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
aim	amer1	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
si	si	ADVgen	DEGRE=-
amorosement	amorosemen	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_05_035]	Ref.	OUT	MORPH=empty
N'	ne2	CONcoo	MORPH=empty
autre	autre	PROind	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
amer	amer1	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
proier	priier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_54_06_036]	Ref.	OUT	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Giefrois	Geoffroy	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
conseillier	conseillier1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_54_06_037]	Ref.	OUT	MORPH=empty
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
entierement	entierement	ADVgen	DEGRE=p
[REF:GaceBrule_54_06_038]	Ref.	OUT	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
nulle	nul	DETind	NOMB.=s|GENRE=f|CAS=r
fois	foiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
pense	penser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
lessier	laissier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_58_01_001]	Ref.	OUT	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
autrier	autrier	NOMcom	NOMB.=s|GENRE=m|CAS=r
estoie	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
en	en1	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
vergier	vergier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_58_01_002]	Ref.	OUT	MORPH=empty
S'	si	ADVgen	DEGRE=-
oï	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
deus	deus	DETcar	NOMB.=p|GENRE=x|CAS=r
dames	dame	NOMcom	NOMB.=p|GENRE=f|CAS=r
consoillier	conseillier1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_58_01_003]	Ref.	OUT	MORPH=empty
Tant	tant	ADVgen	DEGRE=-
qu'	que4	CONsub	MORPH=empty
eles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
pristrent	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
tancier	tencier	VERinf	MORPH=empty
[REF:GaceBrule_58_01_004]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
paroles	parole	NOMcom	NOMB.=p|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
haucier	haucier	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
[REF:GaceBrule_58_01_005]	Ref.	OUT	MORPH=empty
Acotez	acoter	VERppe	NOMB.=s|GENRE=m|CAS=n
fui	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
lez	lez	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
rosier	rosier3	NOMcom	NOMB.=s|GENRE=m|CAS=r
[REF:GaceBrule_58_01_006]	Ref.	OUT	MORPH=empty
Desoz	desoz	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
ente	ente	NOMcom	NOMB.=s|GENRE=f|CAS=r
florie	florir	VERppe	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
[REF:GaceBrule_58_01_007]	Ref.	OUT	MORPH=empty
Dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=n
une	un	PROind	NOMB.=s|GENRE=f|CAS=n
a	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
autre	autre	PROind	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Consoil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
[REF:GaceBrule_58_01_008]	Ref.	OUT	MORPH=empty
D'	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
mauvais	mauvais	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
ainme	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
prie	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
[REF:GaceBrule_58_01_009]	Ref.	OUT	MORPH=empty
Pour	por2	PRE	MORPH=empty
loier	loiier	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
[REF:GaceBrule_58_01_010]	Ref.	OUT	MORPH=empty
Amerai	amer1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r
[REF:GaceBrule_58_01_011]	Ref.	OUT	MORPH=empty
Coart	cöart	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
por	por2	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
menantie	manandie	NOMcom	NOMB.=s|GENRE=f|CAS=r
?	?	PONfrt	MORPH=empty
[REF:GaceBrule_58_02_012]	Ref.	OUT	MORPH=empty
Uns	un	DETndf	NOMB.=s|GENRE=m|CAS=n
autres	autre	PROind	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
refait	refaire2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
proier	priier	VERinf	MORPH=empty
[REF:GaceBrule_58_02_013]	Ref.	OUT	MORPH=empty
Frans	franc1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
cortois	cortois	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
beau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
parlier	parlier	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
[REF:GaceBrule_58_02_014]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
reva	raler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tornoier	tornoiier	VERinf	MORPH=empty
[REF:GaceBrule_58_02_015]	Ref.	OUT	MORPH=empty
En	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
moillor	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=c
ne	ne1	ADVneg	MORPH=empty
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
;	;	PONfbl	MORPH=empty
[REF:GaceBrule_58_02_016]	Ref.	OUT	MORPH=empty
Sages	sage	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
chier	chier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
[REF:GaceBrule_58_02_017]	Ref.	OUT	MORPH=empty
Sanz	sans	PRE	MORPH=empty
orguil	orgueil	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
sanz	sans	PRE	MORPH=empty
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
[REF:GaceBrule_58_02_018]	Ref.	OUT	MORPH=empty
Mais	mais1	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
avroit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
[REF:GaceBrule_58_02_019]	Ref.	OUT	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
tort	torner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mercheandie	marchëandise	NOMcom	NOMB.=s|GENRE=f|CAS=r
[REF:GaceBrule_58_02_020]	Ref.	OUT	MORPH=empty
